sub_title_id,all_vv,platform_vv,vv_share,week_start_date,week_end_date,target_week_start_date,target_week_end_date,popularity_tag
1971003517,5005891,63467800,7.88729245,1/26/26,2/1/26,2/2/26,2/8/26,High
1971002157,4632143,63467800,7.29841431,1/26/26,2/1/26,2/2/26,2/8/26,High
1271525191,4342561,63467800,6.8421483,1/26/26,2/1/26,2/2/26,2/8/26,High
1971002603,4174994,63467800,6.57812938,1/26/26,2/1/26,2/2/26,2/8/26,High
1260022017,3057734,63467800,4.81777216,1/26/26,2/1/26,2/2/26,2/8/26,High
1271519546,2761809,63467800,4.35151211,1/26/26,2/1/26,2/2/26,2/8/26,High
1271523006,2675765,63467800,4.215941,1/26/26,2/1/26,2/2/26,2/8/26,High
586,2394901,63467800,3.77341108,1/26/26,2/1/26,2/2/26,2/8/26,High
1271516306,2380138,63467800,3.75015047,1/26/26,2/1/26,2/2/26,2/8/26,High
655,2310474,63467800,3.64038772,1/26/26,2/1/26,2/2/26,2/8/26,High
1971002145,2276801,63467800,3.58733247,1/26/26,2/1/26,2/2/26,2/8/26,High
1271461884,1827151,63467800,2.87886298,1/26/26,2/1/26,2/2/26,2/8/26,High
1271522304,1774255,63467800,2.79551993,1/26/26,2/1/26,2/2/26,2/8/26,High
1271510714,1561196,63467800,2.45982372,1/26/26,2/1/26,2/2/26,2/8/26,High
1260129356,1524492,63467800,2.40199282,1/26/26,2/1/26,2/2/26,2/8/26,High
1271512804,1523064,63467800,2.39974286,1/26/26,2/1/26,2/2/26,2/8/26,High
1971311993,1503238,63467800,2.36850497,1/26/26,2/1/26,2/2/26,2/8/26,High
1271522330,1491629,63467800,2.35021381,1/26/26,2/1/26,2/2/26,2/8/26,High
1260154100,1385827,63467800,2.18351195,1/26/26,2/1/26,2/2/26,2/8/26,High
1271525297,1367402,63467800,2.15448149,1/26/26,2/1/26,2/2/26,2/8/26,High
1260000603,1279292,63467800,2.01565518,1/26/26,2/1/26,2/2/26,2/8/26,High
1271463159,1234745,63467800,1.94546684,1/26/26,2/1/26,2/2/26,2/8/26,High
1271460125,1204840,63467800,1.89834845,1/26/26,2/1/26,2/2/26,2/8/26,High
1271344464,1199883,63467800,1.89053819,1/26/26,2/1/26,2/2/26,2/8/26,High
1271388570,1187889,63467800,1.87164042,1/26/26,2/1/26,2/2/26,2/8/26,High
15457,1176534,63467800,1.85374946,1/26/26,2/1/26,2/2/26,2/8/26,High
1271439238,1152221,63467800,1.81544185,1/26/26,2/1/26,2/2/26,2/8/26,High
1271512149,1103642,63467800,1.73890067,1/26/26,2/1/26,2/2/26,2/8/26,High
1260124795,1003133,63467800,1.58053848,1/26/26,2/1/26,2/2/26,2/8/26,High
1271270408,997294,63467800,1.57133854,1/26/26,2/1/26,2/2/26,2/8/26,High
1271339098,996583,63467800,1.57021828,1/26/26,2/1/26,2/2/26,2/8/26,High
1260126890,963464,63467800,1.51803592,1/26/26,2/1/26,2/2/26,2/8/26,High
1971002880,883215,63467800,1.39159542,1/26/26,2/1/26,2/2/26,2/8/26,High
1971003338,850009,63467800,1.33927598,1/26/26,2/1/26,2/2/26,2/8/26,High
1271524392,815358,63467800,1.28467979,1/26/26,2/1/26,2/2/26,2/8/26,High
1271511602,809055,63467800,1.27474877,1/26/26,2/1/26,2/2/26,2/8/26,High
1260021004,792008,63467800,1.24788948,1/26/26,2/1/26,2/2/26,2/8/26,High
1260129361,785598,63467800,1.23778987,1/26/26,2/1/26,2/2/26,2/8/26,High
4207,762595,63467800,1.2015463,1/26/26,2/1/26,2/2/26,2/8/26,High
1271499005,757436,63467800,1.19341776,1/26/26,2/1/26,2/2/26,2/8/26,High
1271497851,751805,63467800,1.18454555,1/26/26,2/1/26,2/2/26,2/8/26,High
1271525349,751590,63467800,1.18420679,1/26/26,2/1/26,2/2/26,2/8/26,High
1260129377,694089,63467800,1.0936081,1/26/26,2/1/26,2/2/26,2/8/26,High
1271525502,677115,63467800,1.06686383,1/26/26,2/1/26,2/2/26,2/8/26,High
1271516565,632419,63467800,0.99644071,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971011089,624565,63467800,0.98406594,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271516957,610966,63467800,0.96263932,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260157253,606405,63467800,0.955453,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271519183,600461,63467800,0.94608762,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002073,579840,63467800,0.91359713,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260167204,559759,63467800,0.88195747,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271508620,544325,63467800,0.85763962,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000918,522571,63467800,0.82336397,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003519,522482,63467800,0.82322374,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271318357,520959,63467800,0.8208241,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002586,504759,63467800,0.79529935,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260020929,501161,63467800,0.78963033,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271431858,489108,63467800,0.7706396,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260116347,487676,63467800,0.76838334,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271374152,468049,63467800,0.73745899,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271526618,465628,63467800,0.73364446,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271523666,462576,63467800,0.72883572,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260060916,461124,63467800,0.72654795,1/26/26,2/1/26,2/2/26,2/8/26,Medium
435,458852,63467800,0.72296818,1/26/26,2/1/26,2/2/26,2/8/26,Medium
3,453085,63467800,0.71388168,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271374981,434848,63467800,0.68514743,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260133722,426993,63467800,0.67277107,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271499938,421392,63467800,0.66394613,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271461634,412171,63467800,0.6494175,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271461808,411099,63467800,0.64772845,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271325513,400319,63467800,0.63074346,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271525831,386363,63467800,0.60875436,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260170331,382318,63467800,0.60238105,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260141539,382252,63467800,0.60227706,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000776,371338,63467800,0.58508094,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271328975,369539,63467800,0.58224643,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271509557,364259,63467800,0.57392725,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271522483,359137,63467800,0.56585702,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260000646,354391,63467800,0.55837921,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003555,352741,63467800,0.55577947,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271462482,351503,63467800,0.55382887,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271524736,345734,63467800,0.54473922,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271321451,344707,63467800,0.54312108,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271421564,339579,63467800,0.53504139,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271374082,335979,63467800,0.52936922,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260168540,334943,63467800,0.5277369,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271388292,332633,63467800,0.52409726,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271440424,330941,63467800,0.52143134,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1584,329677,63467800,0.51943978,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271500544,325808,63467800,0.51334377,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260003964,323608,63467800,0.50987745,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271519305,319611,63467800,0.50357977,1/26/26,2/1/26,2/2/26,2/8/26,Medium
14455,319510,63467800,0.50342063,1/26/26,2/1/26,2/2/26,2/8/26,Medium
8549,312133,63467800,0.49179742,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271443322,310121,63467800,0.4886273,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271511297,307743,63467800,0.48488052,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002877,306688,63467800,0.48321826,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260084876,303768,63467800,0.4786175,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260168231,302856,63467800,0.47718055,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271430354,293425,63467800,0.46232105,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260158955,293402,63467800,0.46228481,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271397840,292925,63467800,0.46153325,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271271207,291199,63467800,0.45881376,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271402774,289639,63467800,0.45635582,1/26/26,2/1/26,2/2/26,2/8/26,Medium
9567,286299,63467800,0.45109331,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271386412,285619,63467800,0.4500219,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271510521,284374,63467800,0.44806028,1/26/26,2/1/26,2/2/26,2/8/26,Medium
693,283205,63467800,0.4462184,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002088,282759,63467800,0.44551568,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260005217,282224,63467800,0.44467273,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271524108,276942,63467800,0.4363504,1/26/26,2/1/26,2/2/26,2/8/26,Medium
12,275780,63467800,0.43451955,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271515647,274214,63467800,0.43205216,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271512680,274036,63467800,0.4317717,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271447766,271825,63467800,0.42828805,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260161273,271308,63467800,0.42747346,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271415927,269126,63467800,0.4240355,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271516484,268394,63467800,0.42288215,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271430869,266236,63467800,0.41948201,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271416761,264316,63467800,0.41645685,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271464113,263472,63467800,0.41512704,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271331614,261878,63467800,0.41261553,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271447393,258139,63467800,0.40672435,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271515416,250987,63467800,0.39545565,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271513248,250318,63467800,0.39440157,1/26/26,2/1/26,2/2/26,2/8/26,Medium
376,247947,63467800,0.39066582,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271440673,247141,63467800,0.38939588,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260014924,241023,63467800,0.37975635,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271511366,238027,63467800,0.37503584,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271270146,237960,63467800,0.37493028,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271520828,237460,63467800,0.37414248,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271461024,237083,63467800,0.37354848,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271453262,234496,63467800,0.36947239,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271317617,233743,63467800,0.36828597,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271295279,232836,63467800,0.36685689,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260052109,232560,63467800,0.36642203,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002851,231928,63467800,0.36542625,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260142021,231726,63467800,0.36510798,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271525320,229225,63467800,0.3611674,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271507324,228485,63467800,0.36000145,1/26/26,2/1/26,2/2/26,2/8/26,Medium
81,225841,63467800,0.35583556,1/26/26,2/1/26,2/2/26,2/8/26,Medium
16380,223993,63467800,0.35292384,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260043179,222953,63467800,0.35128522,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271517435,222405,63467800,0.35042179,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271442668,222381,63467800,0.35038397,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271524816,220520,63467800,0.34745178,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271525022,219270,63467800,0.34548228,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260109700,218896,63467800,0.344893,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271401079,217877,63467800,0.34328746,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271515944,216880,63467800,0.34171659,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271448301,216824,63467800,0.34162835,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271437800,216456,63467800,0.34104853,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271271200,216340,63467800,0.34086576,1/26/26,2/1/26,2/2/26,2/8/26,Medium
8414,215997,63467800,0.34032533,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260153659,214032,63467800,0.33722927,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271406019,213484,63467800,0.33636584,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971117912,212684,63467800,0.33510536,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260081755,210796,63467800,0.33213062,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271449661,205965,63467800,0.32451889,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260041452,205047,63467800,0.32307249,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271450687,204240,63467800,0.32180098,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260014263,202008,63467800,0.31828423,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271326881,201582,63467800,0.31761303,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271396600,200084,63467800,0.31525277,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271516442,199155,63467800,0.31378904,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260148008,196855,63467800,0.31016515,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000518,196551,63467800,0.30968617,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271437574,193339,63467800,0.30462534,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271518434,192320,63467800,0.3030198,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271392717,192269,63467800,0.30293944,1/26/26,2/1/26,2/2/26,2/8/26,Medium
7202,192012,63467800,0.30253451,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260097964,190747,63467800,0.30054138,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271317574,189951,63467800,0.2992872,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260075005,189923,63467800,0.29924308,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971311468,183915,63467800,0.28977686,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260115642,182935,63467800,0.28823277,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271447484,180881,63467800,0.28499649,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260036201,176512,63467800,0.27811268,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271450558,175687,63467800,0.27681281,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003167,174236,63467800,0.27452661,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000773,173790,63467800,0.27382389,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271506722,173741,63467800,0.27374669,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260013556,173702,63467800,0.27368524,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000505,173682,63467800,0.27365373,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002868,172068,63467800,0.2711107,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271332461,172010,63467800,0.27101932,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002303,171566,63467800,0.27031975,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271342309,170802,63467800,0.26911599,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260069641,169849,63467800,0.26761444,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271446449,169205,63467800,0.26659976,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271307377,168431,63467800,0.26538024,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271342833,167756,63467800,0.26431671,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271406274,166074,63467800,0.26166655,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260123526,164581,63467800,0.25931417,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000398,163692,63467800,0.25791346,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271516719,163635,63467800,0.25782365,1/26/26,2/1/26,2/2/26,2/8/26,Medium
18383,163047,63467800,0.2568972,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271514010,162759,63467800,0.25644342,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271316088,161681,63467800,0.25474493,1/26/26,2/1/26,2/2/26,2/8/26,Medium
11773,161157,63467800,0.25391931,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003164,160512,63467800,0.25290305,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260025583,160480,63467800,0.25285263,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271425976,160443,63467800,0.25279433,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271516007,159442,63467800,0.25121715,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002674,158605,63467800,0.24989837,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271320425,157949,63467800,0.24886478,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271506672,157506,63467800,0.24816679,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271515997,155448,63467800,0.2449242,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271319625,154652,63467800,0.24367002,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271502570,154614,63467800,0.24361015,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260157997,153468,63467800,0.24180451,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271446366,153067,63467800,0.24117269,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271509950,151941,63467800,0.23939856,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971311982,151315,63467800,0.23841223,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271461367,150992,63467800,0.23790331,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271397017,150835,63467800,0.23765595,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1660010677,150112,63467800,0.23651678,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271304799,149995,63467800,0.23633244,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260143875,149819,63467800,0.23605513,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002373,148227,63467800,0.23354677,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271437983,147043,63467800,0.23168126,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260012713,146116,63467800,0.23022068,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260065373,144104,63467800,0.22705057,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1770001166,141637,63467800,0.22316356,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271325463,141563,63467800,0.22304696,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271427882,141467,63467800,0.2228957,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260017510,140810,63467800,0.22186053,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271396039,138761,63467800,0.21863213,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260009172,137952,63467800,0.21735746,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271423778,137839,63467800,0.21717942,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260152489,137571,63467800,0.21675716,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260014782,135571,63467800,0.21360595,1/26/26,2/1/26,2/2/26,2/8/26,Medium
4122,135384,63467800,0.21331132,1/26/26,2/1/26,2/2/26,2/8/26,Medium
14714,134793,63467800,0.21238014,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002274,134512,63467800,0.21193739,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260127842,133868,63467800,0.2109227,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260012898,133360,63467800,0.2101223,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271515075,133326,63467800,0.21006873,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260128791,133273,63467800,0.20998522,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000409,132857,63467800,0.20932977,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271326855,131675,63467800,0.20746741,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002585,131591,63467800,0.20733506,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271337440,130510,63467800,0.20563183,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271305601,130103,63467800,0.20499056,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271460102,127036,63467800,0.20015819,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971311975,126845,63467800,0.19985725,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260022894,125180,63467800,0.19723387,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260000455,124367,63467800,0.19595291,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971010950,124022,63467800,0.19540933,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271501975,123868,63467800,0.19516668,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271419298,123605,63467800,0.1947523,1/26/26,2/1/26,2/2/26,2/8/26,Medium
16823,123432,63467800,0.19447972,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271461819,123391,63467800,0.19441512,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002245,123363,63467800,0.194371,1/26/26,2/1/26,2/2/26,2/8/26,Medium
16762,123303,63467800,0.19427647,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260147564,123225,63467800,0.19415357,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271510204,121158,63467800,0.1908968,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260080725,120989,63467800,0.19063052,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1678,120260,63467800,0.18948191,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003137,119064,63467800,0.18759749,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271498017,118480,63467800,0.18667734,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260158602,118391,63467800,0.18653711,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271326340,116787,63467800,0.18400984,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971004281,116582,63467800,0.18368685,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971011082,116411,63467800,0.18341742,1/26/26,2/1/26,2/2/26,2/8/26,Medium
17046,115523,63467800,0.18201828,1/26/26,2/1/26,2/2/26,2/8/26,Medium
8323,114848,63467800,0.18095475,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271423966,114351,63467800,0.18017168,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260072216,114314,63467800,0.18011338,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260011873,114188,63467800,0.17991485,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260011536,114018,63467800,0.179647,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271411564,113855,63467800,0.17939018,1/26/26,2/1/26,2/2/26,2/8/26,Medium
3953,113793,63467800,0.17929249,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271453506,113688,63467800,0.17912705,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003380,113566,63467800,0.17893483,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260018310,112947,63467800,0.17795953,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000613,112857,63467800,0.17781773,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260028094,112543,63467800,0.17732299,1/26/26,2/1/26,2/2/26,2/8/26,Medium
2032,112487,63467800,0.17723476,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003720,112364,63467800,0.17704096,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271406043,111920,63467800,0.17634139,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1770003314,111805,63467800,0.17616019,1/26/26,2/1/26,2/2/26,2/8/26,Medium
527,111735,63467800,0.1760499,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000554,111468,63467800,0.17562922,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271271436,111304,63467800,0.17537082,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971003196,111210,63467800,0.17522271,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271338621,110822,63467800,0.17461138,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971011119,110781,63467800,0.17454678,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271404305,110714,63467800,0.17444121,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260139813,110667,63467800,0.17436716,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271449668,110579,63467800,0.17422851,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260136431,110336,63467800,0.17384564,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271521374,110168,63467800,0.17358093,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271507244,109832,63467800,0.17305153,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971001569,108727,63467800,0.17131049,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000819,108381,63467800,0.17076533,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260106598,108236,63467800,0.17053687,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271325416,108111,63467800,0.17033992,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971001577,108109,63467800,0.17033677,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1260110453,107877,63467800,0.16997123,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1271421425,107835,63467800,0.16990505,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002592,107704,63467800,0.16969865,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971002595,107586,63467800,0.16951273,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000614,107370,63467800,0.1691724,1/26/26,2/1/26,2/2/26,2/8/26,Medium
1971000458,107200,63467800,0.16890455,1/26/26,2/1/26,2/2/26,2/8/26,Medium
