sub_title_id,popularity_tag
1000105827,Negligible
1260115663,Negligible
1971007764,Negligible
1260114820,Negligible
1271316717,Negligible
1100018677,Negligible
1260107279,Negligible
1000064726,Negligible
1971311535,Negligible
1000057141,Negligible
1260037487,Negligible
1271510804,Negligible
1000066951,Negligible
1260020572,Negligible
1271395789,Negligible
1971311990,Negligible
1971002881,Negligible
1260013703,Negligible
14087,Negligible
1971008011,Negligible
1271444049,Negligible
1260056599,Negligible
1971006998,Negligible
1260032313,Negligible
1971007755,Negligible
1271323245,Negligible
7645,Negligible
1260018375,Negligible
1971311455,Negligible
1971003469,Negligible
1000233194,Negligible
1271320991,Negligible
1260157071,Negligible
1260099755,Negligible
1971006399,Negligible
1971004010,Negligible
1971007332,Negligible
1000160021,Negligible
1260049912,Negligible
1000188983,Negligible
1971006993,Negligible
1271506237,Negligible
1271326524,Negligible
1271427438,Negligible
1770000938,Negligible
1260115745,Negligible
1100019878,Negligible
1971007756,Negligible
1260049538,Negligible
1971001772,Negligible
1971005948,Negligible
1971007470,Negligible
1000069988,Negligible
1260018346,Negligible
1260092073,Negligible
1271412249,Negligible
1100017997,Negligible
1260053875,Negligible
1971001972,Negligible
1271514829,Negligible
1971007431,Negligible
1100020491,Negligible
1271413415,Negligible
1971000707,Negligible
1971003377,Negligible
1271323906,Negligible
1260071152,Negligible
1971007469,Negligible
1260008652,Negligible
1971007800,Negligible
1271431097,Negligible
1971000478,Negligible
1971007880,Negligible
1971001921,Negligible
1260104836,Negligible
1260170237,Negligible
1971007943,Negligible
1000105828,Negligible
1971001609,Negligible
1000069986,Negligible
1260136087,Negligible
1971007681,Negligible
1971003496,Negligible
1260027166,Negligible
1260157856,Negligible
1000035940,Negligible
1971000661,Negligible
1000217544,Negligible
1971007974,Negligible
1971007304,Negligible
1000101882,Negligible
1271394794,Negligible
1971003620,Negligible
1271416752,Negligible
1260157302,Negligible
1971001765,Negligible
17416,Negligible
1000231316,Negligible
1000057135,Negligible
1000192992,Negligible
1271323908,Negligible
1000072848,Negligible
1000234899,Negligible
1260036537,Negligible
1260107667,Negligible
1971000826,Negligible
1971003063,Negligible
1271384323,Negligible
1971000590,Negligible
1971004558,Negligible
1260114818,Negligible
1971311454,Negligible
8613,Negligible
1971000485,Negligible
1271270498,Negligible
1000239140,Negligible
1971002802,Negligible
7403,Negligible
1000159634,Negligible
1971000757,Negligible
1000074497,Negligible
1000037747,Negligible
1260147404,Negligible
1971000529,Negligible
1260152857,Negligible
1971001916,Negligible
1971002027,Negligible
1971314294,Negligible
1971004861,Negligible
1271328555,Negligible
1000057145,Negligible
1000055948,Negligible
1271393717,Negligible
1971007854,Negligible
1000064728,Negligible
1971006979,Negligible
1971000634,Negligible
1260084206,Negligible
1971001703,Negligible
1260025829,Negligible
1260102665,Negligible
1971003686,Negligible
1000070417,Negligible
1971007605,Negligible
1971007148,Negligible
1916,Negligible
1000152794,Negligible
1770003648,Negligible
1260155357,Negligible
1971003689,Negligible
1971011151,Negligible
5499,Negligible
1971007680,Negligible
1971003745,Negligible
1000238415,Negligible
1271403894,Negligible
1260094362,Negligible
1971002281,Negligible
6198,Negligible
1000081673,Negligible
1260016856,Negligible
1971003533,Negligible
1971002961,Negligible
1971002490,Negligible
1000035945,Negligible
1260108194,Negligible
1971007318,Negligible
1971002795,Negligible
1000074330,Negligible
1971008022,Negligible
1100014136,Negligible
1971007719,Negligible
1971003142,Negligible
1971000608,Negligible
1000070416,Negligible
1971007159,Negligible
1271388917,Negligible
1000057138,Negligible
1260072798,Negligible
1971002617,Negligible
1971007762,Negligible
1000222510,Negligible
1000058436,Negligible
1271336449,Negligible
1000059112,Negligible
1971311562,Negligible
1271414549,Negligible
1971006506,Negligible
1971002829,Negligible
1260018298,Negligible
1971311506,Negligible
1971007552,Negligible
16898,Negligible
1971311458,Negligible
1971004013,Negligible
1971000648,Negligible
1260166028,Negligible
1971001790,Negligible
1000040304,Negligible
1000225725,Negligible
1000216133,Negligible
1271323910,Negligible
1971006355,Negligible
1260114767,Negligible
1260121857,Negligible
1971006981,Negligible
1000056893,Negligible
1260023034,Negligible
1971007444,Negligible
1000036212,Negligible
1971001399,Negligible
1260042235,Negligible
1971003079,Negligible
1271411497,Negligible
1260010884,Negligible
1100015074,Negligible
1271424967,Negligible
1971003669,Negligible
1271433029,Negligible
1971003103,Negligible
1260106862,Negligible
1971003023,Negligible
1971006955,Negligible
1971004475,Negligible
1271428444,Negligible
1271330852,Negligible
1971007000,Negligible
1971003365,Negligible
1260100108,Negligible
1271447751,Negligible
1971000432,Negligible
1260013023,Negligible
1271275968,Negligible
1971000705,Negligible
9750,Negligible
1971000701,Negligible
2796,Negligible
1260063611,Negligible
1000106437,Negligible
1971001075,Negligible
1260018017,Negligible
1260084095,Negligible
1271323911,Negligible
1271323726,Negligible
1260061995,Negligible
1971001365,Negligible
1260107746,Negligible
1000058496,Negligible
1271436120,Negligible
1271390189,Negligible
1000057143,Negligible
1971002778,Negligible
1971000948,Negligible
1260027018,Negligible
1000055390,Negligible
1000041466,Negligible
1000055255,Negligible
1971007150,Negligible
1260114849,Negligible
1271413461,Negligible
1000160006,Negligible
1260165636,Negligible
1271442126,Negligible
1971007975,Negligible
1260101846,Negligible
1971006543,Negligible
1770003129,Negligible
1271439263,Negligible
1971117928,Negligible
1971001733,Negligible
1100018732,Negligible
1971007609,Negligible
1260143043,Negligible
1971004923,Negligible
1971003588,Negligible
1260153733,Negligible
1971003576,Negligible
1271327671,Negligible
1271324577,Negligible
1971007357,Negligible
1971006826,Negligible
6082,Negligible
15323,Negligible
1271507034,Negligible
1271437418,Negligible
1971004032,Negligible
1971001912,Negligible
1271422771,Negligible
1971003422,Negligible
14962,Negligible
1000055961,Negligible
1971005834,Negligible
1271399864,Negligible
1971007303,Negligible
1260147550,Negligible
1971007615,Negligible
1260054978,Negligible
631,Negligible
1260003454,Negligible
3289,Negligible
1971003516,Negligible
1971000944,Negligible
1971003644,Negligible
1971000952,Negligible
1260017666,Negligible
1971001697,Negligible
1260024894,Negligible
1260153158,Negligible
1271390168,Negligible
1000040308,Negligible
1260108191,Negligible
1971314805,Negligible
1271416762,Negligible
1000231442,Negligible
1271416060,Negligible
1971007601,Negligible
1000081931,Negligible
1000207957,Negligible
1271413518,Negligible
1971007627,Negligible
1971315267,Negligible
1260064141,Negligible
1260141777,Negligible
1971001702,Negligible
1971000520,Negligible
1260014765,Negligible
1260109273,Negligible
1971007783,Negligible
1260015667,Negligible
1260027305,Negligible
1000036258,Negligible
1271435623,Negligible
1971007259,Negligible
1000081261,Negligible
1260040273,Negligible
1000064116,Negligible
1971007712,Negligible
1260050431,Negligible
1971311980,Negligible
1971003607,Negligible
1971003760,Negligible
1000237022,Negligible
1971006895,Negligible
1652,Negligible
1971007564,Negligible
1271391436,Negligible
1971007944,Negligible
1260075007,Negligible
1260027615,Negligible
1000224772,Negligible
1271275994,Negligible
1260014342,Negligible
1260031943,Negligible
1971001939,Negligible
1000055955,Negligible
1971003051,Negligible
1271416054,Negligible
1000234296,Negligible
1971004006,Negligible
1971308178,Negligible
1000059888,Negligible
1271506456,Negligible
1260067695,Negligible
1260018063,Negligible
2295,Negligible
1770000708,Negligible
1271383020,Negligible
1971003355,Negligible
1971002715,Negligible
1260040266,Negligible
1971000660,Negligible
1260014604,Negligible
1971001987,Negligible
1000183241,Negligible
1000102452,Negligible
1271510217,Negligible
1271343773,Negligible
1971003293,Negligible
1971001598,Negligible
1260048799,Negligible
1971002979,Negligible
1271412587,Negligible
1000059018,Negligible
1260145424,Negligible
1971006974,Negligible
1000055381,Negligible
1260003957,Negligible
1271414034,Negligible
1971000524,Negligible
1000104290,Negligible
1260050421,Negligible
1971001616,Negligible
1000100943,Negligible
1971007307,Negligible
1971007696,Negligible
1260002873,Negligible
1971003956,Negligible
1971000577,Negligible
1000158765,Negligible
1971004012,Negligible
1971001938,Negligible
1971000586,Negligible
13561,Negligible
1971001104,Negligible
1260114856,Negligible
1260027277,Negligible
1260091248,Negligible
1971002992,Negligible
1971301921,Negligible
1971007670,Negligible
1271416062,Negligible
1260170949,Negligible
1000063870,Negligible
1971003444,Negligible
1260054486,Negligible
1000060056,Negligible
1260123679,Negligible
1971002237,Negligible
1398,Negligible
1000210995,Negligible
1000231443,Negligible
12637,Negligible
1000216075,Negligible
1260035840,Negligible
1000019456,Negligible
1260017289,Negligible
1971007751,Negligible
1260013376,Negligible
1000044083,Negligible
1971000979,Negligible
1260114865,Negligible
1971001760,Negligible
1971007149,Negligible
1971007946,Negligible
1971003008,Negligible
1971007724,Negligible
1100018772,Negligible
1000082396,Negligible
5478,Negligible
1000233196,Negligible
1000086490,Negligible
1971002870,Negligible
1971000571,Negligible
1271413479,Negligible
1271324363,Negligible
1260083881,Negligible
1260141532,Negligible
1000071158,Negligible
1271326069,Negligible
1000157761,Negligible
1260105459,Negligible
1971003467,Negligible
1260009398,Negligible
1260156560,Negligible
1271415090,Negligible
1770015335,Negligible
1971005877,Negligible
1260053877,Negligible
1000107773,Negligible
1971007878,Negligible
1271316670,Negligible
1971311992,Negligible
1000088043,Negligible
1000055395,Negligible
1271443365,Negligible
1260101087,Negligible
1260103387,Negligible
1971001274,Negligible
1000055959,Negligible
1971007663,Negligible
1971003145,Negligible
1271501309,Negligible
1971003067,Negligible
1000056888,Negligible
1000232004,Negligible
1260041850,Negligible
1971003491,Negligible
11132,Negligible
1000221939,Negligible
1271441761,Negligible
1971003621,Negligible
1971311536,Negligible
1260149290,Negligible
1971311552,Negligible
1260038142,Negligible
1000074331,Negligible
1971000669,Negligible
1260023091,Negligible
1260008600,Negligible
1971010951,Negligible
1971000704,Negligible
1971003702,Negligible
1271513985,Negligible
94,Negligible
1971311485,Negligible
1971007765,Negligible
1971003497,Negligible
1770015881,Negligible
1971007450,Negligible
1971003612,Negligible
1260097458,Negligible
1260114830,Negligible
1971003652,Negligible
1000108138,Negligible
1971003122,Negligible
1971002149,Negligible
1971001922,Negligible
1000232181,Negligible
1971003108,Negligible
1271305918,Negligible
1271435939,Negligible
1260029766,Negligible
1260042982,Negligible
1260018194,Negligible
1971007099,Negligible
1271306437,Negligible
1971007534,Negligible
1260089218,Negligible
1260156386,Negligible
1260157268,Negligible
1000160344,Negligible
1403,Negligible
1260011259,Negligible
1971315268,Negligible
1271413462,Negligible
1000229610,Negligible
1000057159,Negligible
1971005716,Negligible
1260014871,Negligible
1971003628,Negligible
1271395794,Negligible
1000230381,Negligible
1100021754,Negligible
1260104453,Negligible
5406,Negligible
1260054419,Negligible
1000231727,Negligible
1260032310,Negligible
1260141367,Negligible
1971002994,Negligible
1971011158,Negligible
1971007433,Negligible
1271460110,Negligible
1971002988,Negligible
1971311550,Negligible
1271443963,Negligible
1260089400,Negligible
1260117075,Negligible
1271450584,Negligible
1971314812,Negligible
1260106716,Negligible
1271417127,Negligible
1971002968,Negligible
1971007323,Negligible
1971003904,Negligible
1260111135,Negligible
1971007761,Negligible
1260145859,Negligible
1260004189,Negligible
14510,Negligible
1971001996,Negligible
1971003131,Negligible
1260115670,Negligible
1260093790,Negligible
1260040515,Negligible
1260156190,Negligible
6085,Negligible
1971311558,Negligible
1971007440,Negligible
1971001889,Negligible
1271408411,Negligible
1260035549,Negligible
1271502328,Negligible
1260019522,Negligible
1971007441,Negligible
1260102669,Negligible
1271430699,Negligible
1000188559,Negligible
1260103111,Negligible
1971002286,Negligible
1971001693,Negligible
1971011149,Negligible
1260005109,Negligible
1971007154,Negligible
1971007143,Negligible
1271304612,Negligible
3099,Negligible
1971000640,Negligible
1260114392,Negligible
1271397376,Negligible
1271383802,Negligible
1971002289,Negligible
1000035942,Negligible
1971006818,Negligible
1971002764,Negligible
1271416057,Negligible
1000231025,Negligible
1271400916,Negligible
1260012353,Negligible
1000041477,Negligible
1971002854,Negligible
1000231066,Negligible
1971007508,Negligible
1971002805,Negligible
1000055954,Negligible
1000201850,Negligible
1271333584,Negligible
1971007514,Negligible
1971003011,Negligible
1971000512,Negligible
1000057181,Negligible
1971004985,Negligible
15874,Negligible
1271330854,Negligible
1971293241,Negligible
1000034566,Negligible
1271432268,Negligible
1000055945,Negligible
1271392016,Negligible
1271389461,Negligible
1260059848,Negligible
1971000745,Negligible
1000065772,Negligible
1000215945,Negligible
1971007315,Negligible
16847,Negligible
1000061200,Negligible
1260009291,Negligible
1271334609,Negligible
1000056900,Negligible
1670,Negligible
1260075020,Negligible
1000072030,Negligible
1971004102,Negligible
1971007104,Negligible
1260055447,Negligible
1271414567,Negligible
1260079724,Negligible
1260156949,Negligible
1000107889,Negligible
1271416729,Negligible
1271498746,Negligible
1260114801,Negligible
1971000673,Negligible
1971000598,Negligible
1271390085,Negligible
1971007698,Negligible
1000106637,Negligible
15133,Negligible
1971004853,Negligible
1000081677,Negligible
1000070093,Negligible
1971002476,Negligible
1271401312,Negligible
1260169496,Negligible
1260061865,Negligible
1971001593,Negligible
6478,Negligible
1000055951,Negligible
1271514673,Negligible
1971001547,Negligible
1260054846,Negligible
1260149610,Negligible
1971313976,Negligible
1260025318,Negligible
1260015288,Negligible
1271394780,Negligible
1971001605,Negligible
1260067735,Negligible
1260149644,Negligible
1260051452,Negligible
17143,Negligible
1971008015,Negligible
1971004215,Negligible
1000068749,Negligible
1971001600,Negligible
1271408795,Negligible
1000224509,Negligible
1971001784,Negligible
1000101399,Negligible
1000207425,Negligible
1770019156,Negligible
1260027388,Negligible
1971002898,Negligible
1260103190,Negligible
1271392980,Negligible
9153,Negligible
1971000768,Negligible
1971003200,Negligible
1000094297,Negligible
1260140929,Negligible
1770002762,Negligible
1000055666,Negligible
1260104788,Negligible
1000035414,Negligible
10915,Negligible
1000036209,Negligible
1260015296,Negligible
1271339681,Negligible
1271408661,Negligible
1971007655,Negligible
1971002842,Negligible
1971007155,Negligible
1000065779,Negligible
1971006983,Negligible
1000026112,Negligible
1000174802,Negligible
1971313978,Negligible
1971000864,Negligible
1260061994,Negligible
1770016702,Negligible
1260115675,Negligible
1971002164,Negligible
1260027110,Negligible
1260104345,Negligible
1260009579,Negligible
1260025770,Negligible
1260170729,Negligible
1971007673,Negligible
1271416771,Negligible
1000118522,Negligible
1971002268,Negligible
1260141389,Negligible
1260027165,Negligible
1260018311,Negligible
1260102660,Negligible
1971007641,Negligible
1260097338,Negligible
1971007819,Negligible
1271436284,Negligible
1260114816,Negligible
1271318327,Negligible
1271335118,Negligible
1971011167,Negligible
1971003474,Negligible
1770016133,Negligible
1971001930,Negligible
1971007577,Negligible
1260103201,Negligible
1770001029,Negligible
1971011079,Negligible
1000070305,Negligible
1000044268,Negligible
1000216062,Negligible
1971002345,Negligible
1260130935,Negligible
1000083294,Negligible
1260015293,Negligible
1971000736,Negligible
1770004338,Negligible
1971007308,Negligible
1000066864,Negligible
1100021009,Negligible
1971001719,Negligible
1000026688,Negligible
1971001884,Negligible
1971117926,Negligible
1000105376,Negligible
1000080774,Negligible
1971001710,Negligible
1271401122,Negligible
1260153765,Negligible
1260038813,Negligible
1260077450,Negligible
1271425996,Negligible
1260028748,Negligible
1971117913,Negligible
1271422770,Negligible
1271422780,Negligible
1971001305,Negligible
1260036359,Negligible
1971001631,Negligible
1260104336,Negligible
1271428046,Negligible
1000013702,Negligible
1971117947,Negligible
1971003015,Negligible
1100013329,Negligible
1260067813,Negligible
1971001452,Negligible
1971311853,Negligible
1271276105,Negligible
1260149758,Negligible
1271381747,Negligible
1260012164,Negligible
1971007784,Negligible
1971007495,Negligible
13447,Negligible
1971007981,Negligible
1260050812,Negligible
1971003173,Negligible
1271391404,Negligible
1971001732,Negligible
1260003658,Negligible
1971315098,Negligible
11312,Negligible
1000115881,Negligible
1260044331,Negligible
1971313996,Negligible
1971000746,Negligible
1260108164,Negligible
1971001999,Negligible
1971007320,Negligible
1971003077,Negligible
1971007763,Negligible
1971007714,Negligible
1000068945,Negligible
1971007923,Negligible
1271412839,Negligible
1260047397,Negligible
1271442047,Negligible
1260018316,Negligible
1971003549,Negligible
1260114803,Negligible
1271381734,Negligible
1770015669,Negligible
1971007792,Negligible
1971001757,Negligible
1271401286,Negligible
224,Negligible
1271276022,Negligible
1260101170,Negligible
1971007324,Negligible
15834,Negligible
1971002985,Negligible
1000216975,Negligible
1971002987,Negligible
1971000599,Negligible
1971003428,Negligible
1971007574,Negligible
1971003207,Negligible
1000058607,Negligible
1260024963,Negligible
1000013722,Negligible
1271427913,Negligible
1271416731,Negligible
1260039470,Negligible
1000056887,Negligible
1000107678,Negligible
1260008941,Negligible
1271427534,Negligible
1260050528,Negligible
1971006958,Negligible
1971006713,Negligible
1971002695,Negligible
1260048387,Negligible
1000063207,Negligible
1100001989,Negligible
1000055665,Negligible
1971000715,Negligible
1971011157,Negligible
1260039466,Negligible
1271430757,Negligible
1971006989,Negligible
1971001724,Negligible
1271275887,Negligible
1000036276,Negligible
1260032776,Negligible
1971001803,Negligible
1260141397,Negligible
16839,Negligible
1971007436,Negligible
1971001235,Negligible
1971007707,Negligible
1000216063,Negligible
1971314814,Negligible
1971007547,Negligible
1000035949,Negligible
1260018353,Negligible
1271413398,Negligible
1971002270,Negligible
1971007101,Negligible
1000222462,Negligible
18391,Negligible
1000055383,Negligible
1971003585,Negligible
1260083360,Negligible
1971117948,Negligible
1971003457,Negligible
1971313973,Negligible
1271447373,Negligible
1971312117,Negligible
1271442384,Negligible
1770017009,Negligible
9760,Negligible
1000106316,Negligible
1971001671,Negligible
3563,Negligible
1000184071,Negligible
9789,Negligible
1271408382,Negligible
1260103691,Negligible
1271412292,Negligible
1000055937,Negligible
1971006959,Negligible
1971008038,Negligible
1971003001,Negligible
1971002480,Negligible
1000067903,Negligible
1971002541,Negligible
1000055952,Negligible
1971003670,Negligible
1260054416,Negligible
1971003435,Negligible
1971007355,Negligible
1000106635,Negligible
1260072484,Negligible
1260164313,Negligible
1971311492,Negligible
10756,Negligible
1971001160,Negligible
1271421844,Negligible
1971007740,Negligible
1260104839,Negligible
1971001596,Negligible
1971007130,Negligible
1000057157,Negligible
1260112840,Negligible
1672,Negligible
1000074498,Negligible
7034,Negligible
1260114841,Negligible
1971117946,Negligible
1000107008,Negligible
15266,Negligible
2046,Negligible
1260002523,Negligible
1260031885,Negligible
1271411502,Negligible
1000105372,Negligible
1971007316,Negligible
1271305189,Negligible
1971314972,Negligible
13741,Negligible
1971000412,Negligible
1271392768,Negligible
1770003169,Negligible
1971007093,Negligible
1000106166,Negligible
1271513393,Negligible
1000109655,Negligible
1971007590,Negligible
1260036864,Negligible
1000012206,Negligible
1000156957,Negligible
1971000753,Negligible
8939,Negligible
1260023082,Negligible
1971313016,Negligible
1000073876,Negligible
1000058602,Negligible
1260027106,Negligible
1260037304,Negligible
1271398794,Negligible
1260064495,Negligible
1971000659,Negligible
1000160452,Negligible
1971003104,Negligible
1000057155,Negligible
1971004866,Negligible
1971003147,Negligible
1260128800,Negligible
1971003636,Negligible
1770017021,Negligible
1000216124,Negligible
1260027483,Negligible
1260053878,Negligible
1271321126,Negligible
1971001617,Negligible
1971312011,Negligible
1260068802,Negligible
1000164396,Negligible
1971002515,Negligible
1260013704,Negligible
1971003523,Negligible
1000110176,Negligible
1260160394,Negligible
18527,Negligible
15630,Negligible
1971000662,Negligible
1260082732,Negligible
1971001730,Negligible
1271435565,Negligible
1971313905,Negligible
1000055659,Negligible
1971007275,Negligible
1971006999,Negligible
1000037739,Negligible
1971003414,Negligible
1971003140,Negligible
1971006570,Negligible
1971007500,Negligible
1271511490,Negligible
3166,Negligible
1971007621,Negligible
1971003058,Negligible
1260026997,Negligible
1971001898,Negligible
1260107910,Negligible
1971001739,Negligible
1971007581,Negligible
1971002003,Negligible
2757,Negligible
1271399871,Negligible
1271439103,Negligible
1971007619,Negligible
1770015368,Negligible
1000102051,Negligible
1971312004,Negligible
1271391948,Negligible
1271334623,Negligible
1000037743,Negligible
1971001268,Negligible
1271422763,Negligible
1971003647,Negligible
1000112990,Negligible
1260018233,Negligible
1971000638,Negligible
1000231311,Negligible
1971007721,Negligible
1971006987,Negligible
1971000666,Negligible
1000036271,Negligible
1000060074,Negligible
1971007221,Negligible
1000108430,Negligible
1260136510,Negligible
1260013373,Negligible
1260136503,Negligible
1271391475,Negligible
1646,Negligible
1000106315,Negligible
1971001546,Negligible
1971007517,Negligible
1971007471,Negligible
1971001848,Negligible
1971006733,Negligible
1000055947,Negligible
1260006885,Negligible
1260044590,Negligible
1971003247,Negligible
1260071150,Negligible
1271439193,Negligible
1971007306,Negligible
1000057182,Negligible
1971008040,Negligible
1971000664,Negligible
1260081197,Negligible
1971007804,Negligible
1260032316,Negligible
1971001711,Negligible
1260001740,Negligible
1000071408,Negligible
1971004895,Negligible
1271409984,Negligible
1271425936,Negligible
1971000597,Negligible
1260032317,Negligible
1971000763,Negligible
1260142752,Negligible
1271444538,Negligible
2243,Negligible
1260037285,Negligible
1260130448,Negligible
6562,Negligible
1971002852,Negligible
1971003601,Negligible
1000160366,Negligible
1271440220,Negligible
1971001637,Negligible
1260042314,Negligible
1260013562,Negligible
1971006181,Negligible
1271462309,Negligible
1971007449,Negligible
14528,Negligible
1260114843,Negligible
1971001768,Negligible
1260114793,Negligible
1271327382,Negligible
1260039046,Negligible
1971007313,Negligible
1971001521,Negligible
1000057177,Negligible
1971001608,Negligible
1260106248,Negligible
1971000873,Negligible
1971003019,Negligible
1100022684,Negligible
1260170472,Negligible
1000211911,Negligible
1971007448,Negligible
1260155239,Negligible
1271393685,Negligible
1000234901,Negligible
18351,Negligible
1260111091,Negligible
1971003690,Negligible
1971003397,Negligible
16256,Negligible
1000058497,Negligible
1271395359,Negligible
1971003625,Negligible
16258,Negligible
1971002089,Negligible
1971000411,Negligible
1000067448,Negligible
1260145554,Negligible
1271325974,Negligible
1260022635,Negligible
1271395143,Negligible
1271416076,Negligible
1000058433,Negligible
1971006815,Negligible
1271356819,Negligible
1271327226,Negligible
1260060914,Negligible
1971003344,Negligible
1971011126,Negligible
14791,Negligible
1271403083,Negligible
1260075919,Negligible
1971002997,Negligible
1271305805,Negligible
1971002682,Negligible
1260100209,Negligible
1000074329,Negligible
1000087436,Negligible
1971001249,Negligible
1971003777,Negligible
1271434853,Negligible
1271337098,Negligible
1971001771,Negligible
1000082377,Negligible
1971007608,Negligible
1971006892,Negligible
1971001398,Negligible
1000066953,Negligible
1971007330,Negligible
1000100928,Negligible
1971005806,Negligible
1260041042,Negligible
1271305753,Negligible
1971007031,Negligible
465,Negligible
1770016588,Negligible
1271438045,Negligible
1971001774,Negligible
1260061996,Negligible
1000026755,Negligible
1260125391,Negligible
1271389321,Negligible
1971002841,Negligible
1000056901,Negligible
1271321601,Negligible
1000068858,Negligible
1971003028,Negligible
1971001419,Negligible
1271450585,Negligible
1869,Negligible
1000097187,Negligible
1971308494,Negligible
1971007684,Negligible
1971005216,Negligible
1971001604,Negligible
1260149645,Negligible
7361,Negligible
1271387969,Negligible
1271416767,Negligible
1271318654,Negligible
1971007153,Negligible
1971006808,Negligible
1971000647,Negligible
1271390175,Negligible
1260010493,Negligible
1000199183,Negligible
1971002632,Negligible
1271320641,Negligible
1971006982,Negligible
1271422011,Negligible
1271443602,Negligible
1971007217,Negligible
1971000697,Negligible
1000055667,Negligible
1971006201,Negligible
1000230382,Negligible
1971007280,Negligible
1971001360,Negligible
1971006288,Negligible
1260153648,Negligible
1260015284,Negligible
1971312115,Negligible
1260114762,Negligible
1971003106,Negligible
1971001763,Negligible
1971002421,Negligible
1971001792,Negligible
1971003227,Negligible
1971007003,Negligible
1971000587,Negligible
1000026685,Negligible
1971001346,Negligible
1971007823,Negligible
1260024907,Negligible
1000238178,Negligible
1971007039,Negligible
1971003021,Negligible
1971001743,Negligible
1971006809,Negligible
1260164954,Negligible
1000101018,Negligible
1971007329,Negligible
1000063686,Negligible
1271391486,Negligible
1000058432,Negligible
1000055943,Negligible
1260040400,Negligible
1260003000,Negligible
1260141601,Negligible
1260084850,Negligible
1271411335,Negligible
1000070418,Negligible
1971002993,Negligible
1971007116,Negligible
1271415357,Negligible
1260135293,Negligible
1971001083,Negligible
1260114814,Negligible
1971001886,Negligible
1000232184,Negligible
1271442719,Negligible
1271275877,Negligible
1000069641,Negligible
1260055581,Negligible
1000216122,Negligible
1260040678,Negligible
1000101695,Negligible
1271306089,Negligible
1000159287,Negligible
1000088045,Negligible
1971007592,Negligible
1271392512,Negligible
1971003504,Negligible
1260069255,Negligible
16234,Negligible
1100016396,Negligible
1260080318,Negligible
1971003579,Negligible
1000063869,Negligible
1260108155,Negligible
1971007411,Negligible
14361,Negligible
1260014889,Negligible
1000216014,Negligible
1971311541,Negligible
1260157799,Negligible
1000097142,Negligible
1971007258,Negligible
1260114810,Negligible
13619,Negligible
1000221680,Negligible
1971001650,Negligible
1971001422,Negligible
13876,Negligible
1971007647,Negligible
11310,Negligible
1971315261,Negligible
1260010969,Negligible
1971004125,Negligible
1271437972,Negligible
1271391984,Negligible
3194,Negligible
1971001720,Negligible
1260014890,Negligible
1271513306,Negligible
1260017665,Negligible
1000057732,Negligible
1971007566,Negligible
1271514327,Negligible
1971005922,Negligible
1271391950,Negligible
1271400839,Negligible
1971001012,Negligible
1971007472,Negligible
1000058439,Negligible
1260131670,Negligible
1260029485,Negligible
1260102743,Negligible
1260010282,Negligible
1000230992,Negligible
3928,Negligible
1971002481,Negligible
1260114791,Negligible
1971007088,Negligible
1971007623,Negligible
1260104852,Negligible
1971312131,Negligible
1971006230,Negligible
1260117928,Negligible
1271448999,Negligible
1000066653,Negligible
1271328867,Negligible
1260015272,Negligible
1971011155,Negligible
1971002291,Negligible
1000036253,Negligible
1000184252,Negligible
1971003258,Negligible
1260054417,Negligible
1000160571,Negligible
15878,Negligible
1971005911,Negligible
1260109057,Negligible
1971003053,Negligible
1971002832,Negligible
1971007666,Negligible
1971000924,Negligible
9384,Negligible
18277,Negligible
1260107277,Negligible
1260074691,Negligible
1971003266,Negligible
1971312018,Negligible
1271442716,Negligible
1971005819,Negligible
1971001756,Negligible
1271499847,Negligible
1271416066,Negligible
1271426094,Negligible
1260092791,Negligible
1971000926,Negligible
1271326108,Negligible
1271406751,Negligible
11326,Negligible
1770015734,Negligible
1271398386,Negligible
1000083000,Negligible
1971002876,Negligible
1971007108,Negligible
1971001610,Negligible
1971007731,Negligible
1971006704,Negligible
1971011156,Negligible
1971007509,Negligible
1260114909,Negligible
1000071045,Negligible
1971000692,Negligible
1971007611,Negligible
1000064121,Negligible
1971001243,Negligible
1260037119,Negligible
1000071850,Negligible
1971003547,Negligible
1971006144,Negligible
1000217464,Negligible
1260000747,Negligible
1260114771,Negligible
1971005909,Negligible
1260114759,Negligible
1971000609,Negligible
1971001635,Negligible
1770015156,Negligible
1260166710,Negligible
1000154638,Negligible
1271441724,Negligible
1000026689,Negligible
1260108289,Negligible
1971008041,Negligible
1271512576,Negligible
11666,Negligible
1271497779,Negligible
1271439792,Negligible
1000159073,Negligible
1000081084,Negligible
1260152855,Negligible
3012,Negligible
1271513960,Negligible
1971003065,Negligible
1260141776,Negligible
1000221481,Negligible
1260014603,Negligible
1260114836,Negligible
1000081678,Negligible
1271269801,Negligible
17427,Negligible
1971001225,Negligible
1971007726,Negligible
1271395174,Negligible
1971000950,Negligible
1971001783,Negligible
1971003222,Negligible
1000196112,Negligible
1000057180,Negligible
1271510212,Negligible
1971007331,Negligible
1000163826,Negligible
1271439524,Negligible
1971001761,Negligible
13919,Negligible
1971003026,Negligible
1260136556,Negligible
1271436153,Negligible
1971309279,Negligible
1271328544,Negligible
1971001824,Negligible
9491,Negligible
1971007298,Negligible
1971007451,Negligible
1971007301,Negligible
1971002124,Negligible
1260009414,Negligible
1971001717,Negligible
1971004630,Negligible
1260018357,Negligible
1000044066,Negligible
